smile,disgust,joy,msmile,mdisgust,mjoy,pitch,yaw,roll
97.15,0,99.88,99.86,0,99.93,-8.87,-1.41,-1.63
97.26,0,99.88,98.04,0,99.9,-8.42,-0.95,-1.39
96.28,0,99.86,99.25,0,99.92,-8.4,-1,-0.27
93.75,0.01,99.79,99.43,0,99.92,-8.18,-1.14,-0.16
90.14,0.01,99.6,98.08,0,99.9,-10.34,-1.2,-0.88
88.35,0.01,99.48,0,0,0,-10.58,-0.77,-0.12
84.73,0.01,99.04,0,0,0,-9.01,-2.1,-0.76
87.02,0.01,99.33,98.48,0,99.91,-8.94,-1.7,-1.57
90.86,0.01,99.66,97,0,99.88,-8.29,-1.71,-2.15
92.28,0.01,99.73,99.14,0,99.92,-8.42,-0.85,-1.88
94.1,0.01,99.8,98.43,0,99.91,-8.85,-0.98,-1.36
94.59,0.01,99.82,92.56,0,99.73,-8.47,-0.35,-1.24
94.49,0.01,99.82,98.61,0,99.91,-8.41,-1.44,-1.25
93.42,0.01,99.79,98.34,0,99.91,-7.53,-0.41,-0.8
92.02,0.01,99.73,96.71,0,99.87,-9.21,-1.19,-0.53
89.18,0.01,99.56,98.2,0,99.9,-8.27,-1.48,-0.62
87.97,0.01,99.45,97.27,0,99.89,-9.55,-0.26,0.1
84.95,0.01,99.08,96.14,0,99.86,-9.79,-1.08,-0.98
80.24,0.02,97.89,99.08,0,99.92,-8.18,-2.18,-1.71
76.83,0.02,96.2,96.03,0,99.86,-10.52,-0.12,-0.42
78.44,0.02,97,98.22,0,99.9,-8.88,-0.13,-1.52
77.69,0.02,96.6,97.06,0,99.88,-8.57,-0.11,-0.19
78.57,0.02,97.09,95.89,0,99.85,-9.92,0.75,-1.7
80.66,0.01,98.11,99.03,0,99.92,-9.31,-0.07,-2.23
85.23,0.01,99.15,93.57,0,99.78,-9.71,0.49,-1.25
84.79,0.01,99.1,90.99,0,99.64,-9.7,0.62,-0.8
82.91,0.01,98.75,82.14,0,98.25,-10.02,-0.26,-0.97
83.57,0.01,98.87,52.86,0,21.45,-8.93,0.7,-1.18
81.71,0.01,98.52,73.56,0,92.17,-9.36,-0.25,-1.03
77.27,0.02,96.99,64.18,0,68.12,-9.98,0.48,-0.37
77.42,0.02,97.07,70.7,0,87.49,-9.67,0.09,-0.63
78.48,0.01,97.51,31.09,0,0.52,-9.74,-0.31,-0.34
70.75,0.03,91.73,9.29,0.22,0.01,-10.19,0.23,-0.53
75.1,0.02,95.82,43,0.02,4.34,-10.22,-0.12,-1.04
75.9,0.02,96.31,65.48,0,73.01,-10.17,0.71,-0.48
66.41,0.03,84.54,45.86,0,7.1,-10.08,1.24,-0.26
54.08,0.09,41.28,17.13,0.12,0.04,-9.95,0.47,-1.56
42.1,0.2,8.82,43.39,0.01,4.65,-9.99,2.13,-1.44
23.24,0.22,0.17,0.64,0.23,0,-7.63,2.91,-1.7
8.33,0.25,0.01,0.02,0.05,0,-8.36,0.45,-1.93
2.74,0.35,0,0,0.43,0,-8.96,0.65,-2.7
0.7,0.41,0,0.01,0.41,0,-8.8,1.48,-2.59
0.35,0.42,0,0,0.37,0,-8.87,1.4,-1.31
0.1,0.42,0,0,0.41,0,-9.13,0.72,-1.71
0.07,0.42,0,0,0.4,0,-8.9,0.76,-0.89
0.05,0.42,0,0,0.35,0,-8.2,2.02,-1.67
0.03,0.43,0,0,0.35,0,-8.63,1.44,-1.1
0.01,0.43,0,0,0.18,0,-7.76,1.35,-2.34
0.01,0.43,0,0,0.13,0,-8.26,0.69,-1.61
0.01,0.43,0,0,0.39,0,-8.8,0.24,-2.67
0.01,0.43,0,0,0.42,0,-7.79,0.24,-2.8
0.01,0.43,0,0,0.4,0,-8.06,0.12,-3.59
0,0.43,0,0,0.43,0,-8.61,0.24,-3.04
0,0.43,0,0,0.42,0,-7.8,-0.91,-2.29
0,0.43,0,0,0.42,0,-8.37,-0.5,-2.61
0,0.43,0,0,0.42,0,-8.03,0.1,-1.07
0,0.43,0,0,0.4,0,-8.02,0.19,-0.95
0,0.43,0,0,0.43,0,-8.36,0.31,-1.76
0,0.43,0,0,0,0,-8.03,-0.38,-0.72
0,0.43,0,0,0.42,0,-7.67,-0.15,-2.21
0,0.43,0,0,0.42,0,-8.42,0.12,-1.99
0,0.43,0,0,0.41,0,-8.35,0.2,-1.82
0,0.43,0,0,0.43,0,-8.51,-0.83,-2.84
0,0.43,0,0,0.42,0,-8.4,0,-2.35
0,0.43,0,0,0.38,0,-8.24,-0.07,-1.97
0,0.43,0,0,0.43,0,-8.57,-1.19,-2.09
0,0.43,0,0,0.43,0,-7.98,0.21,-3.23
0,0.43,0,0,0.37,0,-8.84,0.35,-2.6
0,0.43,0,0,0.43,0,-8.32,0.34,-3.15
0,0.43,0,0,0.43,0,-8.45,0.83,-3.08
0,0.43,0,0,0.43,0,-8.54,-0.04,-2.81
0,0.43,0,0,0.43,0,-8.55,-0.81,-3.23
0,0.43,0,0,0.43,0,-8.07,0.5,-3.19
0,0.43,0,0,0.43,0,-8.07,-0.14,-3.11
0,0.43,0,0,0.43,0,-7.85,-1.29,-3.26
0,0.43,0,0,0.43,0,-8.58,0.04,-2.99
0,0.43,0,0,0.43,0,-7.72,-0.38,-2.84
0,0.43,0,0,0.43,0,-8.37,-0.49,-4.03
0,0.43,0,0,0.42,0,-8.9,0.52,-2.38
0,0.43,0,0,0.43,0,-8.1,0.72,-3.07
0,0.43,0,0,0.43,0,-8.11,0.27,-2.75
0,0.43,0,0,0.41,0,-9.45,0.4,-2.18
0,0.43,0,0,0.37,0,-9.26,1.16,-2.7
0,0.43,0,0,0.42,0,-8.26,0.45,-1.81
0,0.43,0,0,0.43,0,-8.36,0.13,-3.01
0,0.43,0,0,0.43,0,-8.68,-0.16,-3.15
0,0.43,0,0,0.42,0,-9.15,1.05,-3.64
0,0.43,0,0,0.42,0,-8.87,0.18,-3.37
0,0.43,0,0,0.4,0,-9.14,-0.4,-3.55
0,0.43,0,0,0.43,0,-9.06,-0.1,-3.81
0,0.43,0,0,0.43,0,-8.87,0.77,-2.79
0,0.43,0,0,0.29,0,-9.08,0.75,-2.28
0,0.43,0,0,0.42,0,-9.1,-0.56,-1.88
0,0.43,0,0,0.14,0,-8.62,0,-0.78
0,0.43,0,0,0.42,0,-8.77,-0.99,-2.32
0,0.43,0,0,0.4,0,-7.73,-0.62,-0.92
0.01,0.43,0,0,0.3,0,-7.64,-0.62,-1.1
0.01,0.45,0,0,0.42,0,-6.13,-0.31,-0.44
0.01,0.5,0,0,0.43,0,-4.53,0.34,0.13
0.01,0.5,0,0,0.34,0,-2.92,-2.32,0.5
0.02,0.48,0,0,0.23,0,-5.12,-2.55,1.2
0.02,0.45,0,0,0.33,0,-2.33,-1.78,1.56
0.01,0.45,0,0,0.38,0,-1.75,-0.7,1.68
0.01,0.42,0,0,0.22,0,-1.73,-2.03,1.02
0.01,0.43,0,0,0.3,0,-2.83,-2.37,1.28
0.02,0.43,0,0,0,0,-3.17,-2.26,1.59
0.02,0.43,0,0,0,0,-3.98,-2.77,2.1
0.02,0.43,0,0.01,0.4,0,-3.64,-2.4,1.76
0.05,0.47,0,0.06,0.38,0,-2.64,-3.93,1.88
0.27,2.2,0.01,0.25,0.42,0,-3.46,-0.7,6.83
3.54,2.67,0.02,4.05,0.32,0,-5.51,-2.69,6.57
26.6,0.7,0.69,0.66,0.42,0,-5.39,-2.12,7.19
88,0.01,99.41,0.01,0.43,0,-4.26,-2.09,8.93
98.33,0,99.89,0.34,0.42,0,-4.32,-2.22,7.75
99.5,0,99.92,0.41,0.42,0,-4.38,-2.52,7.34
99.5,0,99.92,0.04,0.42,0,-4.41,-2.19,8.06
99.63,0,99.93,0.11,0.42,0,-4.99,-1.93,8.45
99.61,0,99.92,0.11,0.42,0,-5.27,-2.8,7.47
99.63,0,99.93,0.24,0.43,0,-6.04,-3.5,7.44
99.52,0,99.92,84.4,0,98.83,-6.91,-2.97,7.97
99.5,0.01,99.92,0.49,0.41,0,-4.06,-2.4,8.16
99.18,0.01,99.92,0.1,0.42,0,-4.37,-4.12,8.25
98.41,0.03,99.9,2.7,0.36,0,-4.38,-3.99,8.06
97.47,0.02,99.88,49.12,0.01,12.14,-5.93,-3.29,8.11
96.17,0.01,99.85,13.86,0.16,0.02,-5.63,-4.83,7.26
93.58,0.01,99.77,10.06,0.21,0.01,-6.41,-5.25,7.38
90.02,0.04,99.56,99.31,0,99.92,-5.46,-5.27,6.58
91.59,0.02,99.69,0.19,0.42,0,-5.81,-4.26,7.55
87.84,0.01,99.42,32.91,0.04,0.7,-6.85,-3.14,9.09
86.85,0.01,99.33,24.32,0.07,0.15,-7.01,-3.67,7.85
87.11,0.01,99.34,0,0,0,-7.04,-4.07,7.03
89.42,0.01,99.58,0,0,0,-7.48,-3.15,7.03
89.13,0.01,99.55,8.08,0.24,0.01,-9.25,-3.91,7.3
91.48,0.01,99.71,0,0,0,-7.04,-2.68,7.73
92.75,0.01,99.76,0.56,0.41,0,-8.74,-3.14,6.83
92.25,0.01,99.74,0,0,0,-10.28,-2.48,7.45
92.11,0.01,99.74,0,0,0,-9.83,-3.36,7.27
86.63,0.01,99.35,0.09,0.42,0,-10.17,-2.38,8.58
86.54,0.01,99.34,0,0,0,-7.06,-4.21,6.91
86.7,0.01,99.36,0.46,0.42,0,-8.03,-2.84,6.38
87.12,0.01,99.41,0,0,0,-9.25,-2.14,7.08
87.09,0.01,99.41,0,0,0,-7.16,-1.7,6.86
91.62,0.01,99.72,0.79,0.4,0,-7.08,-2.09,6.45
91.34,0.01,99.71,0.33,0.42,0,-6.82,-2.25,6.03
91.67,0.01,99.72,0,0,0,-9.09,-2.28,5.85
93.3,0.01,99.79,61.64,0,57.39,-12.05,-3.11,5.05
93.68,0.01,99.8,0,0,0,-10.12,-0.76,5.75
94.19,0.01,99.82,0,0,0,-8.7,-1.6,5.7
95.42,0.01,99.85,0.06,0.42,0,-7.37,-1.19,5.18
95.64,0.01,99.86,4.11,0.32,0,-7.37,-2.1,4.83
96.19,0,99.87,1.98,0.37,0,-7.84,-1.54,4.28
97.62,0,99.9,6.51,0.27,0.01,-7.69,-1.11,3.37
98.24,0,99.91,41.95,0.02,3.62,-6.87,0.3,4.73
98.58,0,99.91,64.36,0,68.84,-4.65,-0.11,3.69
97.89,0.01,99.9,97.32,0,99.89,-2.49,0.16,2.09
93.97,0.02,99.76,6.89,0.26,0.01,-0.23,-0.13,2.73
83.96,0.03,96.26,59.98,0.01,49.88,-1.67,-0.96,2.71
65.18,0.13,9.18,97.92,0,99.9,-3.59,-2.09,2.42
48.35,0.41,0.21,99.65,0,99.93,-5.01,-0.98,0.75
50.77,0.15,1.01,99.23,0,99.92,-6.01,-0.54,0.06
74.88,0.03,82.66,98.92,0,99.92,-5.59,-2.04,0.5
85.98,0.02,98.91,99.01,0,99.92,-5.48,-0.32,0.5
92.84,0.01,99.74,97.68,0,99.89,-6.43,0.4,0.55
91.65,0.02,99.68,96.66,0,99.87,-5.86,1.39,0.77
88.54,0.33,99.37,12.23,0.18,0.02,-6.19,0.47,-0.15
71.14,0.18,88.39,98.48,0,99.91,-4.55,-0.08,-1.01
62.15,0.07,57.33,99.8,0,99.93,-2.01,-0.14,-1.81
47.46,0.26,6.62,99.03,0,99.92,-2.2,-0.48,-1.95
54.25,0.4,21.51,99.74,0,99.93,-2.59,-5.13,-4.95
62.73,0.6,56.37,86.64,0,99.22,-5.8,-3.99,-5.6
78.71,1.11,95.29,47.19,0.01,8.88,-5.98,-4.82,-5.59
85.59,0.03,98.94,79.45,0,97.17,-5.42,-1.53,-4.83
92.2,0.01,99.7,74.36,0,93.15,-5.39,-1.89,-4.8
92.91,0.01,99.74,68.46,0,82.31,-5.95,-1.13,-4.72
93.18,0.01,99.77,73.75,0,92.41,-5.94,-0.9,-4.01
93.46,0.01,99.79,62.48,0,61.05,-5.88,-1.45,-4.91
94.29,0.01,99.82,98.12,0,99.9,-5.48,-2.43,-5.14
94.94,0.01,99.84,32.91,0.04,0.72,-5.93,-2.31,-5.23
95.87,0.01,99.86,9.76,0.2,0.01,-6.47,-1.67,-4.35
97.76,0,99.9,94.94,0,99.83,-4.33,-1.14,-2.66
98.89,0,99.92,96.68,0,99.87,-5.47,-0.31,-2.8
99.07,0,99.92,99.26,0,99.92,-4.83,-1.51,-0.39
99.26,0,99.92,94.31,0,99.8,-6.89,-2.61,-1.33
99.46,0,99.92,95.9,0,99.85,-5.38,-2.23,-1.07
99.41,0,99.92,74.24,0,93.01,-6.19,-1.04,-1.48
99.26,0,99.92,98.19,0,99.9,-6.53,-1.57,-1.26
99.19,0,99.92,97.04,0,99.88,-6.7,-1.91,-1.35
98.26,0,99.91,88.69,0,99.46,-6.24,-0.12,0.05
97.81,0,99.9,99.38,0,99.92,-5.81,-1.46,-0.64
96.85,0,99.88,92.88,0,99.75,-5.12,-0.84,0.19
96.57,0.01,99.88,97.36,0,99.89,-5.38,-2.1,-1.88
97.04,0,99.89,96.08,0,99.86,-5.92,-1.73,-1
98.66,0,99.91,96.74,0,99.87,-5.31,-0.66,-1.53
98.87,0,99.92,92.9,0,99.75,-6.08,-1.9,-1.62
98.84,0,99.92,97.5,0,99.89,-5.54,-0.99,-1.33
98.45,0,99.91,96.33,0,99.86,-7.4,-0.69,-0.53
97.42,0,99.89,95.76,0,99.85,-6.12,-2.97,-1.11
96.33,0.01,99.87,99.11,0,99.92,-4.7,-1.63,-1.89
94.72,0.01,99.83,92.81,0,99.74,-6.56,-0.83,-1.97
94.88,0.01,99.83,98.8,0,99.91,-4.79,0.05,-1.32
96.51,0,99.87,99.27,0,99.92,-5.25,-1.55,-2.05
98.45,0,99.91,85.62,0,99.06,-5.38,-0.66,-1.93
97.72,0,99.9,2.19,0.36,0,-1.3,3.13,2.73
95.86,0.01,99.86,11.45,0.29,0.01,-2.02,3.38,2.82
95.03,0.01,99.84,88.86,0,99.48,-5.71,2.77,0.61
93.68,0.01,99.79,94.37,0,99.81,-7.65,0.62,-1.21
85.96,0.01,99.23,98.63,0,99.91,-7.83,0.32,-0.97
87.27,0.01,99.34,95.59,0,99.85,-8.18,0.19,-1.15
94.55,0.01,99.81,99.76,0,99.93,-6.8,0.39,-1.64
95.69,0.01,99.85,85.87,0,99.1,-6.92,0.04,-0.82
95.16,0.01,99.84,91.34,0,99.67,-7.77,1.7,-1.37
96.13,0,99.86,69.05,0,83.81,-5.77,1.12,-1.59
95.28,0.01,99.84,6.34,0.27,0.01,-6.41,2.04,-1.05
92.97,0.01,99.78,14.38,0.15,0.02,-7.04,2.08,-0.89
85.68,0.01,99.26,23.99,0.07,0.14,-7.58,2.2,-0.88
75.14,0.02,95.91,5.32,0.29,0,-6.68,2.24,-0.83
54.84,0.08,45.69,21.97,0.09,0.1,-6.16,1.85,-0.9
50.64,0.1,29.79,50.53,0.01,15.14,-5.7,2.93,-0.91
44.31,0.15,12.83,54.75,0.01,27.8,-6.57,2.3,-0.98
51.04,0.09,30.93,44.19,0.02,5.34,-5.87,2.72,-0.94
57.73,0.06,57.23,97.35,0,99.89,-6.3,2.54,-1.69
66.02,0.03,83.82,92.72,0,99.74,-6.84,1.74,-0.74
67.76,0.03,87.28,0.26,0.01,0,-6.88,2.49,-0.57
68.96,0.03,89.34,78.6,0,96.71,-6.09,2.51,-0.84
73.96,0.02,94.78,91.78,0,99.69,-6.46,2.51,-2.18
70.98,0.02,91.79,94.67,0,99.82,-6.77,2.7,-1.64
76.84,0.01,96.58,96.66,0,99.87,-6.88,1.76,-2.59
83.94,0.01,98.85,78.76,0,96.8,-6.69,1.59,-2.09
86.98,0.01,99.07,51.24,0,16.9,-6.61,1.47,-2.21
86.7,0,98.56,89.28,0,99.51,-6.51,1.77,-1.77
88.25,0,98.55,0.01,0.4,0,-6.69,3.1,-1.78
87.96,0,98.27,63.18,0,64.05,-5.73,1.9,-2.74
84.07,0,96.53,70.46,0,87,-6.42,2.84,-2.22
47.72,0.02,4.56,9.59,0.21,0.01,3.16,0.29,0.34
43.7,0.03,2.42,0.65,0.4,0,3.73,0.94,-0.19
38.4,0.04,1.02,23.23,0.08,0.12,2.64,1.15,0.69
42.77,0.03,2.06,18.94,0.11,0.06,1.68,0.65,0.32
48.49,0.02,5.14,20.85,0.09,0.08,2.36,1.27,0.07
48.76,0.02,5.46,36.98,0.03,1.5,2.47,0.91,0
56.63,0.01,17.31,48.9,0.01,11.7,2.76,1.2,0.8
57.47,0.01,19.47,2.31,0.27,0,3.21,-1.38,-1.15
54.91,0.01,13.8,3.12,0.34,0,2.38,0.79,0.25
49.33,0.02,6.16,26.45,0.06,0.22,3.76,0.18,-0.5
41.86,0.03,1.98,31.05,0.04,0.51,3.25,-0.27,-0.03
28.1,0.09,0.22,34.9,0.03,1.03,2.34,-0.12,0.23
12.65,0.22,0.02,0.01,0.42,0,1.78,-0.3,0.6
3.54,0.36,0,1.71,0.02,0,3.06,-0.26,-0.35
0.95,0.41,0,3.18,0.13,0,3.75,-0.37,0.01
0.4,0.48,0,2.99,0.3,0,3.08,0.57,-0.66
0.23,0.58,0,2.46,0.21,0,1,2.02,-2.16
0.29,0.53,0,0.33,0.42,0,2.52,3.42,-4.83
0.17,0.63,0,0.3,1.74,0,-1.85,7.72,-4.2
0.07,0.98,0,0.29,0.41,0,1.21,8.61,-8.81
0.04,2.31,0,24.11,0.09,0.15,-5.37,7.2,-8.32
0.07,1.12,0,0,0,0,-9.04,1.2,-17.25
0.01,8.89,0,0,0,0,-0.61,20,1.08
0.02,9.56,0,1.14,6.5,0,-3.99,8.34,-2.04
0.12,9.94,0,43.38,0.07,4.64,-0.24,4.3,-4.05
0.19,10.04,0,31.69,0.77,0.58,0.4,11.08,-6.61
0.23,11.29,0,0,0,0,-13.25,-2.05,-12.76
,,,0,0,0,,,
4.74,11.58,0.01,76.26,0.06,95.05,-2.68,9.52,-3.38
0,0,0,0,0.31,0,-10.24,38.31,-5.53
4.44,7.42,0,0,0,0,8.08,17.6,7.05
2.51,0.88,0,11.01,0.3,0.01,11.89,0.52,3.92
1.08,0.64,0,0,0.43,0,11.89,2.75,2.17
1.2,0.52,0,61.77,0.01,57.92,9.26,5.78,4.64
1.02,0.51,0,38.67,0.11,1.46,11.99,3.38,5.85
1.2,0.61,0,0.18,0.43,0,4.41,5.9,-2.83
0.97,0.49,0,0,0.43,0,8.09,7.48,-4.25
2.17,0.66,0,0.03,0.42,0,9.29,4.39,-3.23
1.9,0.74,0,0.83,0.4,0,7.46,9.05,-1.96
2.84,0.91,0.01,0.02,0.43,0,10.39,4.55,-2.4
4.51,0.58,0.01,9.44,0.22,0.01,6.55,5.51,-3.23
5.82,0.53,0.01,1.09,0.69,0,6.39,3.5,-2.74
4.7,0.55,0.01,28.11,0.06,0.3,6.27,2.7,-4.2
2.86,0.76,0.01,31.95,0.04,0.6,4.4,1.8,-3.35
1.51,1.06,0,1.13,0.26,0,3.47,1,-3.32
0.61,1.29,0,0.85,0.39,0,2.23,0.6,-2.69
0.51,0.83,0,0.23,0.41,0,4.72,1.68,-3.21
0.53,0.67,0,0.24,0.33,0,6.31,1.04,-3.2
0.4,0.65,0,3.06,0,0,5.7,1.02,-3.72
0.5,0.56,0,0.79,0.16,0,5.31,0.64,-2.66
0.37,0.59,0,2.56,0.3,0,4.26,1.42,-1.69
0.23,0.63,0,1.39,0.25,0,3.31,1.36,-1.97
0.17,0.65,0,1.89,0.34,0,3.14,1.86,-2.98
0.97,0.56,0,14.83,0.15,0.01,5.62,1.96,-2.61
4.23,0.6,0.01,6.71,0.26,0.01,3.73,1.53,-4.57
23.88,0.18,0.17,76.12,0,94.91,3.31,2.86,-4.54
62.66,0.01,44.72,95.09,0,99.83,2.84,1.76,-5.7
88.47,0,98.22,32.15,0.02,0.62,2.84,1.87,-4.88
88.56,0,98.34,68.3,0,81.86,3.26,2.69,-4.34
87.08,0.01,98.1,58.55,0.01,42.8,2.95,2.54,-5.06
71,0.02,78.62,92.59,0,99.73,4.51,-1.16,-5.94
28.8,0.54,0.3,3.01,75.01,0,4.97,-2.34,-7.19
29.58,0.74,0.33,8.93,6.64,0.01,2.57,1.05,-8.73
34.93,0.71,0.69,97.78,0,99.9,1.57,3.22,-7.47
17.48,0.81,0.03,5.02,0.03,0,2.79,4.96,-5.99
16.69,36.34,0.03,0,61.39,0,4.38,13.74,-7.56
33.16,2.91,0.42,1.42,99.94,0,3.57,17.66,-9.79
15.35,0.01,0.02,0.05,99.66,0,-4.77,12.85,-18.02
3.9,0.04,0,84.37,0.04,98.82,-4.78,16.49,-11.62
2.07,0.22,0,45.63,0.78,6.8,-4.46,16.2,-11.49
1.46,0.38,0,98.55,0.01,99.91,-4.74,13.66,-7.9
1.37,0.95,0,84.28,0.02,98.8,-3.81,15.69,-1.84
0.91,2.37,0,86.61,0,99.21,-0.27,7.27,0.06
0.9,3.44,0,74.26,0,93.04,1.94,7.23,1.12
1.28,3.97,0,78.63,0,96.73,2.16,8.16,-0.33
1.44,7.62,0,89.83,0,99.56,1.48,11.49,-1
2.14,8.63,0,84.34,0,98.82,1.46,8.18,0.98
4.52,7.99,0,93.4,0,99.77,1.65,5.6,2.61
11.21,5,0.01,98.73,0,99.91,2.5,0.04,2.16
30.43,1.5,0.06,99.35,0,99.92,2.74,-12.94,0.27
54.44,0.33,1.17,34.84,0.01,0.21,1.34,-23.6,-2.39
0,0,0,79.24,0,97.06,1.44,-32.99,-2.07
0,0,0,0,0,0,2.02,-36.69,1.14
0,0,0,0,0,0,4.84,-36.76,0.14
0,0,0,0,0,0,3.74,-36.18,-1.94
0,0,0,14.13,0.18,0.02,3.11,-33.25,-2.06
0.19,1.53,0.01,0,0,0,-3.43,-24.89,-8.37
0.22,0.93,0,99.41,0,99.92,-2.34,-10.56,-0.68
0.63,0.08,0,92.14,0,99.71,-0.73,10.02,0.3
1.1,0.02,0,0,0,0,-2.28,24.57,-1.81
0,0,0,0,0.42,0,-2.59,29.79,-0.96
0,0,0,0,0,0,0.15,35.45,-1.27
0,0,0,0,0.4,0,-0.07,34.36,-1.61
0,0,0,0,0,0,-1.01,28.04,-1.02
0,0,0,0,0.38,0,-1.27,30.54,-0.67
0.2,5.19,0,0,0,0,-1.2,24.83,-1.02
0.37,6.61,0,12.59,4.6,0.02,-3.64,18.77,-0.2
0.8,4.41,0,22.81,3.3,0.11,-2.44,15.72,-2.24
1.21,4.23,0,78.11,0.05,96.4,-2.65,13.57,-2.75
2.32,2.21,0,94.16,0,99.8,-3.3,11.07,-2.56
3.33,4.3,0,95.02,0,99.83,-4.1,12.55,-2.27
3.22,5.77,0,93.26,0.01,99.76,-2.38,13.41,-2.45
2.36,8.06,0,69.11,0.04,83.9,-2.39,9.7,-3.22
2.9,6.51,0,63.92,0,66.65,-0.35,10.48,-1
2.62,1.69,0,0.53,0.41,0,2.59,13.28,-3.38
4.74,0.31,0,0,0.42,0,6.94,12.94,-6.9
7.72,0.26,0,0,0,0,10.46,13.43,-14.12
8.08,0.26,0,0,0,0,15.92,13.3,-1.82
4.46,0.32,0,0,0.4,0,19.09,13.74,-2.16
2.26,0.37,0,0,0.28,0,21.71,12.74,-3.3
0.88,0.4,0,0,0.42,0,21.89,12.12,-2.15
0.33,0.42,0,0.01,0.43,0,19.81,9.13,-0.16
0.74,0.41,0,32.96,0.03,0.73,16.1,5.55,3.96
1.92,0.42,0,97.7,0,99.89,8.22,9.62,6.71
9.49,0.82,0,24.83,33.95,0.15,1.63,6.37,-5.81
33.92,0.05,0.04,91.79,0,99.69,-9.85,10.39,-5.09
76.55,0,24.25,68.49,0,82.4,-15.1,5.41,-6.02
83.04,0,42.4,98.5,0,99.91,-19.68,3.16,-5.44
88.4,0,69.26,98.49,0,99.91,-21.76,1.1,-6.09
90.73,0,95.35,99.88,0,99.93,-24.45,2.17,-6.68
92.84,0,98.72,99.8,0,99.93,-24.29,2.2,-6.98
90.66,0,98.2,99.99,0,99.93,-22.5,3.33,-4.98
81.77,0,92.66,97.66,0,99.89,-16.55,3.86,-4.71
62.15,0.01,30.22,99.66,0,99.93,-13.69,6.7,-3.21
22.58,0.09,0,91.27,0,99.66,-7.92,8.53,-4.13
3.35,0.29,0,8.82,0.09,0.01,1.82,7.16,-4.78
0.59,0.29,0,12.77,0.01,0.02,0.46,6.77,-4.03
0.39,0.11,0,13.41,0.08,0.02,2.94,7.43,-4.08
0.34,0.22,0,24.4,0.07,0.15,2.51,10.36,-3.28
0.57,0.37,0,1.03,0.4,0,2.85,10.45,-4.41
1.31,8.73,0,0.53,2.17,0,0.02,10.43,-4.55
1.21,1.93,0,0.24,0.42,0,-0.54,13.14,-8.47
0.92,0.47,0,6.52,0.18,0.01,1.36,10.4,-7.12
0.78,0.42,0,4.7,0.3,0,0,10.77,-6.47
0.53,0.48,0,6.07,0.26,0.01,-0.25,10.83,-6.54
0.23,0.68,0,44.47,0.02,5.56,0.72,8.61,-6.12
0.28,0.57,0,11.42,0.27,0.01,0.03,9.52,-5.75
0.24,0.6,0,11.61,0.28,0.02,-2.22,8.72,-5.88
0.18,0.8,0,13.98,0.16,0.02,-1.23,9,-6.3
0.16,0.96,0,14.4,0.14,0.02,-0.8,9.79,-5.88
0.23,1.19,0,15.05,0.14,0.03,-1.65,8.94,-6.16
0.21,1.58,0,15.78,0.15,0.03,-1.05,7.63,-7.24
0.24,1.67,0,3.48,0.12,0,-0.13,8.43,-6.7
0.25,1.43,0,8.03,0.01,0.01,-0.67,11.59,-6.38
0.31,1.51,0,6.66,0.22,0.01,-1.02,8.44,-5.82
0.21,1.95,0,7.35,0.24,0.01,0.36,6.85,-6.2
0.26,2.48,0,14.26,0.15,0.02,0.28,8,-6.26
0.25,2.27,0,1.72,0.01,0,-1.72,7.3,-6.65
0.24,2.47,0,9.62,0.19,0.01,-0.39,7.94,-6.5
0.12,3.44,0,0.34,0.02,0,-1.67,9.04,-6.89
0.17,4.11,0,7.5,0.2,0.01,0.54,7.55,-6.46
0.14,4.26,0,1.9,0.01,0,-0.57,8.81,-6.63
0.09,5.24,0,12.68,0.17,0.02,-1.83,9.3,-6.06
0.09,3.64,0,3.14,0.31,0,-1.17,8.06,-6.35
0.12,2.85,0,3.82,0.13,0,-1.32,8.83,-6.62
0.14,2.44,0,0.04,0.79,0,1.84,5.84,-13.43
0.23,2.57,0,12.64,0.21,0.02,0.37,6.06,-0.88
0.42,2.33,0,13.16,0.36,0.02,1.7,8.41,-0.8
0.53,3.63,0,96.43,0,99.87,2.36,7.87,-0.99
0.59,4.03,0,14.23,0.17,0.02,1.5,5.03,-0.48
0.66,2.7,0,10.39,0.27,0.01,3.02,6.31,-2.03
0.38,2.82,0,27.49,0.06,0.27,1.36,6.42,-0.79
0.32,3.2,0,32.34,0.04,0.64,2.29,6,-0.66
0.34,2.75,0,96.79,0,99.88,2.09,6.36,-1.62
0.45,1.8,0,95.05,0,99.83,1.95,6.74,-2
0.32,2.13,0,95.52,0,99.84,2.21,6.38,-1.38
0.49,1.65,0,76.2,0,94.89,1.82,6.68,-1.85
0.27,1.08,0,98.65,0,99.91,2.11,5.62,-1.58
0.21,0.76,0,55.19,0.01,29.38,1.85,8.5,-1.92
0.1,0.71,0,89.55,0,99.54,0.64,6.67,-1.79
0.08,0.77,0,93.85,0,99.79,2.26,7.04,-1.78
0.05,0.81,0,40.6,0.03,2.83,1.71,7.03,-2.1
0.08,0.9,0,27.2,0.06,0.25,2.26,6.87,-1.31
0.1,1.41,0,58.3,0.01,42.23,2.34,4.16,-1.41
0.17,1.61,0,88.95,0,99.48,2.29,6.06,-2.44
0.24,2.36,0,98.53,0,99.91,1.97,6.36,-0.98
0.28,3.06,0,95.76,0,99.85,1.72,5.3,-1.39
0.41,3.43,0,27.17,0.24,0.25,1.72,5.34,-2.13
